#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 09 28 21 10  MM   MM   MM   2.0     7   6.3  98     MM    MM    MM    MM   MM   MM    MM
2023 08 31 02 10  60  7.0  9.0   2.2    MM   6.2 116 1019.0  25.2  26.1  22.0   MM   MM    MM
2023 08 31 02 00  70  7.0  9.0    MM    MM    MM  MM 1019.1  25.5  26.1  21.6   MM -1.1    MM
2023 08 31 01 50  80  8.0 10.0   2.2     8   6.0 111 1019.1  25.7  26.1  20.9   MM   MM    MM
2023 08 31 01 40  80  8.0 11.0    MM    MM    MM  MM 1019.1  25.8  26.1  21.1   MM   MM    MM
2023 08 31 01 30  80  8.0 11.0    MM    MM    MM  MM 1019.2  25.8  26.1  21.0   MM   MM    MM
2023 08 31 01 20  80  8.0 11.0   2.2     8   6.1 110 1019.2  25.8  26.1  21.1   MM   MM    MM
2023 08 31 01 10  80  9.0 11.0   2.2    MM   6.1 110 1019.2  25.8  26.1  21.0   MM   MM    MM
2023 08 31 01 00  80  9.0 11.0    MM    MM    MM  MM 1019.2  25.9  26.1  21.2   MM -1.4    MM
2023 08 31 00 50  90  9.0 11.0   2.2     8   6.0 112 1019.1  25.9    MM  21.2   MM   MM    MM
2023 08 31 00 40  90  8.0 10.0   2.2    MM   6.0 112 1019.2  25.8  26.1  21.6   MM   MM    MM
2023 08 31 00 30 100  7.0 10.0    MM    MM    MM  MM 1019.3  25.6  26.1  21.8   MM   MM    MM
2023 08 31 00 20 100  8.0 10.0   2.2     9   6.0 120 1019.4  25.7  26.1  21.6   MM   MM    MM
2023 08 31 00 10  90  8.0 10.0   2.2    MM   6.0 120 1019.5  25.7  26.1  21.6   MM   MM    MM
2023 08 31 00 00  90  8.0 10.0    MM    MM    MM  MM 1019.6  25.6  26.0  21.4   MM -1.1    MM
2023 08 30 23 50 100  8.0 10.0   2.1     8   6.0 112 1019.7  25.6  26.1  21.5   MM   MM    MM
2023 08 30 23 40  90  8.0 10.0    MM    MM    MM  MM 1019.8  25.6  26.1  21.6   MM   MM    MM
2023 08 30 23 30  90  8.0 10.0    MM    MM    MM  MM 1019.9  25.6  26.0  21.5   MM   MM    MM
2023 08 30 23 20  90  9.0 11.0   2.1     8   5.9 108 1020.0  25.5  26.0  21.4   MM   MM    MM
2023 08 30 23 10  80  9.0 11.0   2.1    MM   5.9 108 1020.1  25.3  26.1  21.6   MM   MM    MM
2023 08 30 23 00  80  9.0 11.0    MM    MM    MM  MM 1020.2  25.3  26.0  22.0   MM -0.7    MM
2023 08 30 22 50  80  9.0 12.0   2.2     8   5.9 117 1020.3  25.4  26.0  21.8   MM   MM    MM
2023 08 30 22 40  80  9.0 12.0    MM    MM    MM  MM 1020.3  25.4  26.1  21.8   MM   MM    MM
2023 08 30 22 30  80  9.0 12.0    MM    MM    MM  MM 1020.4  25.4  26.0  21.8   MM   MM    MM
2023 08 30 22 20  90 10.0 12.0   2.1     8   5.7 102 1020.5  25.4  26.0  21.6   MM   MM    MM
2023 08 30 22 10  90  9.0 12.0   2.1    MM   5.7 102 1020.5  25.3  26.0  21.8   MM   MM    MM
2023 08 30 22 00  80  9.0 11.0    MM    MM    MM  MM 1020.6  25.4  26.0  22.0   MM -0.4    MM
2023 08 30 21 50  80  9.0 12.0   2.0     9   5.7 118 1020.6  25.4  26.0  21.9   MM   MM    MM
2023 08 30 21 40  80  9.0 12.0    MM    MM    MM  MM 1020.6  25.2  26.0  22.1   MM   MM    MM
2023 08 30 21 30  90 10.0 12.0    MM    MM    MM  MM 1020.6  25.4  26.0  22.3   MM   MM    MM
2023 08 30 21 20  90  8.0 10.0   2.0     8   5.9 113 1020.6  25.4  26.0  22.3   MM   MM    MM
2023 08 30 21 10  90  8.0 11.0   2.0    MM   5.9 113 1020.7  25.5  26.0  22.3   MM   MM    MM
2023 08 30 21 00  80  8.0 10.0    MM    MM    MM  MM 1020.7  25.5  26.0  22.3   MM -0.4    MM
2023 08 30 20 50  80  8.0  9.0   2.1     8   5.9 120 1020.9  25.5  26.0  22.1   MM   MM    MM
2023 08 30 20 40  80  8.0 11.0   2.1    MM   5.9 120 1020.9  25.5  26.0  21.9   MM   MM    MM
2023 08 30 20 30  90  9.0 12.0    MM    MM    MM  MM 1020.9  25.4  26.0  21.6   MM   MM    MM
2023 08 30 20 20  90  9.0 11.0   2.1     8   6.0  95 1020.9  25.5  26.0  21.7   MM   MM    MM
2023 08 30 20 10  90  9.0 11.0   2.1    MM   6.0  95 1020.9  25.5  26.0  21.7   MM   MM    MM
2023 08 30 20 00  80  9.0 12.0    MM    MM    MM  MM 1020.9  25.5    MM  21.9   MM +0.0    MM
2023 08 30 19 50  90  9.0 11.0   2.0     8   5.8 104 1021.0  25.5    MM  21.8   MM   MM    MM
2023 08 30 19 40  90  9.0 11.0   2.0    MM   5.8 104 1020.9  25.4  26.0  22.0   MM   MM    MM
2023 08 30 19 30  90  9.0 11.0    MM    MM    MM  MM 1021.0  25.4  26.0  22.1   MM   MM    MM
2023 08 30 19 20  80  8.0 10.0   2.0     8   5.9 105 1021.0  25.5  26.0  22.0   MM   MM    MM
2023 08 30 19 10  MM   MM   MM   2.0    MM   5.9 105 1021.0    MM  26.0    MM   MM   MM    MM
2023 08 30 19 00  90  9.0 11.0    MM    MM    MM  MM 1021.0  25.4    MM  21.8   MM +0.5    MM
2023 08 30 18 50  90  9.0 11.0   2.0     7   5.9 100 1021.0  25.4  26.0  21.8   MM   MM    MM
2023 08 30 18 40  90  9.0 12.0    MM    MM    MM  MM 1021.0  25.3  26.0  22.3   MM   MM    MM
2023 08 30 18 30  90  8.0 11.0    MM    MM    MM  MM 1021.0  25.3  26.0  22.3   MM   MM    MM
2023 08 30 18 20  90  9.0 12.0   2.0     8   5.9 100 1021.1  25.4  26.0  22.3   MM   MM    MM
2023 08 30 18 10  90  8.0 11.0   2.0    MM   5.9 100 1021.1  25.5  26.0  22.4   MM   MM    MM
2023 08 30 18 00  90  8.0 10.0    MM    MM    MM  MM 1021.1  25.5  26.0  22.3   MM +1.1    MM
2023 08 30 17 50 100  8.0 10.0   2.0     8   5.9  99 1021.0  25.4  26.0  22.1   MM   MM    MM
2023 08 30 17 40 100  8.0  9.0    MM    MM    MM  MM 1021.0  25.5  26.0  22.3   MM   MM    MM
2023 08 30 17 30  90  8.0 10.0    MM    MM    MM  MM 1020.9  25.5  26.0  22.2   MM   MM    MM
2023 08 30 17 20  90  8.0 10.0   2.2     8   6.1 106 1020.8  25.5  26.0  22.1   MM   MM    MM
2023 08 30 17 10  90  9.0 11.0   2.2    MM   6.1 106 1020.8  25.5  26.0  22.0   MM   MM    MM
2023 08 30 17 00  90  9.0 11.0    MM    MM    MM  MM 1020.8  25.6  26.0  22.1   MM +1.0    MM
2023 08 30 16 50  90  9.0 11.0   2.0     8   5.7  99 1020.8  25.5  26.0  21.9   MM   MM    MM
2023 08 30 16 40  90  9.0 11.0    MM    MM    MM  MM 1020.7  25.5  26.0  22.2   MM   MM    MM
2023 08 30 16 30  90  9.0 11.0    MM    MM    MM  MM 1020.7  25.5  26.0  22.1   MM   MM    MM
2023 08 30 16 20  80  9.0 11.0   2.1     8   5.8 103 1020.6  25.5  26.0  22.1   MM   MM    MM
2023 08 30 16 10  90  9.0 10.0    MM    MM    MM  MM 1020.5  25.5  26.0  22.0   MM   MM    MM
2023 08 30 16 00  90  8.0 10.0    MM    MM    MM  MM 1020.5  25.5  26.0  21.9   MM +0.4    MM
2023 08 30 15 50  80  9.0 11.0   2.1     8   5.9 111 1020.4  25.4  26.0  22.0   MM   MM    MM
2023 08 30 15 40  80  9.0 11.0    MM    MM    MM  MM 1020.3  25.5  26.0  22.1   MM   MM    MM
2023 08 30 15 30  80  9.0 11.0    MM    MM    MM  MM 1020.2  25.5  26.0  22.1   MM   MM    MM
2023 08 30 15 20  90  9.0 11.0   2.2     8   6.0 105 1020.1  25.5  26.0  22.2   MM   MM    MM
2023 08 30 15 10  90  9.0 11.0   2.2    MM   6.0 105 1020.1  25.5  26.0  22.2   MM   MM    MM
2023 08 30 15 00  80  8.0 11.0    MM    MM    MM  MM 1020.0  25.5  26.0  22.3   MM -0.3    MM
2023 08 30 14 50  90  8.0 10.0   2.2     8   6.0 104 1020.0  25.6  26.0  22.2   MM   MM    MM
2023 08 30 14 40  80  9.0 11.0   2.2    MM   6.0 104 1019.9  25.5  26.0  21.8   MM   MM    MM
2023 08 30 14 30  90  9.0 11.0    MM    MM    MM  MM 1019.9  25.5  26.0  22.0   MM   MM    MM
2023 08 30 14 20  90  9.0 11.0   2.0     8   5.9 112 1019.9  25.6  26.0  22.0   MM   MM    MM
2023 08 30 14 10  90  9.0 11.0   2.0    MM   5.9 112 1019.9  25.6  26.0  22.0   MM   MM    MM
2023 08 30 14 00  90  9.0 11.0    MM    MM    MM  MM 1019.8  25.6  26.0  22.0   MM -0.9    MM
2023 08 30 13 50  90  9.0 11.0   2.0     8   5.8 114 1019.9  25.6  26.0  22.1   MM   MM    MM
2023 08 30 13 40  90  9.0 11.0   2.0    MM   5.8 114 1020.0  25.6  26.0  22.0   MM   MM    MM
2023 08 30 13 30  90  9.0 11.0    MM    MM    MM  MM 1020.0  25.7  26.0  21.9   MM   MM    MM
2023 08 30 13 20  90  9.0 12.0   2.2     7   5.9 103 1020.1  25.7  26.0  22.0   MM   MM    MM
2023 08 30 13 10  90  9.0 12.0   2.2    MM   5.9 103 1020.1  25.7  26.0  22.1   MM   MM    MM
2023 08 30 13 00  90  9.0 11.0    MM    MM    MM  MM 1020.1  25.7  26.0  22.1   MM -0.7    MM
2023 08 30 12 50  90  9.0 11.0   2.0     7   5.7  97 1020.2  25.7  26.0  21.9   MM   MM    MM
2023 08 30 12 40  90  9.0 11.0    MM    MM    MM  MM 1020.3  25.7  26.0  22.1   MM   MM    MM
2023 08 30 12 30  90  9.0 11.0    MM    MM    MM  MM 1020.3  25.7  26.0  22.1   MM   MM    MM
2023 08 30 12 20  90  9.0 11.0   2.0     9   5.6  92 1020.2  25.7  26.0  22.2   MM   MM    MM
2023 08 30 12 10  90  9.0 11.0   2.0    MM   5.6  92 1020.3  25.8  26.0  22.0   MM   MM    MM
2023 08 30 12 00  90 10.0 13.0    MM    MM    MM  MM 1020.3  25.8  26.0  21.8   MM -0.8    MM
2023 08 30 11 50  90 10.0 12.0   2.0     9   5.7 111 1020.4  25.8  26.0  22.0   MM   MM    MM
2023 08 30 11 40 100 10.0 12.0    MM    MM    MM  MM 1020.5  25.7  26.0  22.2   MM   MM    MM
2023 08 30 11 30  90  9.0 12.0    MM    MM    MM  MM 1020.5  25.6  26.0  22.2   MM   MM    MM
2023 08 30 11 20  90  9.0 13.0   1.8    MM   5.5 109 1020.6  24.6  26.0  21.3   MM   MM    MM
2023 08 30 11 10  MM   MM   MM   1.8     7    MM  MM     MM    MM    MM    MM   MM   MM    MM
2023 08 30 11 00  90  8.0 11.0    MM    MM    MM  MM 1020.7  25.9  26.0  22.4   MM -0.4    MM
2023 08 30 10 50 100  9.0 11.0   2.0    11   5.7 150 1020.6  25.9  26.0  22.2   MM   MM    MM
2023 08 30 10 40 100  9.0 11.0    MM    MM    MM  MM 1020.6  25.8  26.0  22.2   MM   MM    MM
2023 08 30 10 30 100  8.0 11.0    MM    MM    MM  MM 1020.6  25.7  26.0  22.3   MM   MM    MM
2023 08 30 10 20 100  7.0 10.0   1.9     8   5.8  95 1020.7  25.4  26.0  22.4   MM   MM    MM
2023 08 30 10 10  80  8.0 11.0   1.9    MM   5.8  95 1020.7  25.7  26.0  22.4   MM   MM    MM
2023 08 30 10 00  90  8.0 10.0    MM    MM    MM  MM 1020.8  25.7  26.0  22.3   MM +0.0    MM
2023 08 30 09 50  80  7.0  9.0   2.1     8   5.8 110 1020.9  25.2  26.0  22.1   MM   MM    MM
2023 08 30 09 40  90  7.0 10.0    MM    MM    MM  MM 1021.0  24.4  26.0  21.9   MM   MM    MM
2023 08 30 09 30 100  8.0 11.0    MM    MM    MM  MM 1021.2  25.4  26.0  22.6   MM   MM    MM
2023 08 30 09 20  90  8.0 10.0   2.2     8   5.8 112 1021.0  25.9  26.0  22.2   MM   MM    MM
2023 08 30 09 10  80  8.0 10.0   2.2    MM   5.8 112 1021.0  25.9  26.0  21.7   MM   MM    MM
2023 08 30 09 00  80  8.0 11.0    MM    MM    MM  MM 1021.1  25.8  26.0  21.3   MM +1.0    MM
2023 08 30 08 50  80  9.0 11.0   2.2     6   5.7  96 1021.2  25.5  26.0  21.1   MM   MM    MM
2023 08 30 08 40  80 10.0 12.0   2.2    MM   5.7  96 1021.0  25.6  26.0  20.8   MM   MM    MM
2023 08 30 08 30  90 11.0 14.0    MM    MM    MM  MM 1021.0  25.5  26.0  20.4   MM   MM    MM
2023 08 30 08 20  90 12.0 15.0   2.2     8   5.8 102 1020.9  24.8  26.0  20.9   MM   MM    MM
2023 08 30 08 10  90 12.0 15.0   2.2    MM   5.8 102 1021.0  24.6  26.0  21.6   MM   MM    MM
2023 08 30 08 00  90 10.0 14.0    MM    MM    MM  MM 1021.1  24.9    MM  21.8   MM +1.5    MM
2023 08 30 07 50  90 11.0 14.0   2.1     6   5.9 106 1021.1  24.8  26.0  21.8   MM   MM    MM
2023 08 30 07 40  90 12.0 15.0    MM    MM    MM  MM 1021.0  25.3  26.0  22.0   MM   MM    MM
2023 08 30 07 30  90  9.0 12.0    MM    MM    MM  MM 1020.9  25.4  26.0  22.5   MM   MM    MM
2023 08 30 07 20 100  9.0 11.0   2.0     8   5.8 104 1020.8  25.3  26.0  22.6   MM   MM    MM
2023 08 30 07 10 100  9.0 11.0   2.0    MM   5.8 104 1020.8  25.2  26.0  22.5   MM   MM    MM
2023 08 30 07 00  90  9.0 12.0    MM    MM    MM  MM 1020.7  25.1    MM  22.6   MM +2.0    MM
2023 08 30 06 50  80  8.0 13.0   2.0    11   5.9 138 1020.6  25.2  26.0  22.7   MM   MM    MM
2023 08 30 06 40  80  8.0 10.0    MM    MM    MM  MM 1020.5  25.4  26.0  22.8   MM   MM    MM
2023 08 30 06 30  70  8.0 10.0    MM    MM    MM  MM 1020.4  25.3  26.0  22.6   MM   MM    MM
2023 08 30 06 20  70  8.0 10.0   2.1     8   5.9 111 1020.3  25.3  26.0  22.5   MM   MM    MM
2023 08 30 06 10  80  8.0 11.0    MM    MM    MM  MM 1020.3  25.5  26.0  22.4   MM   MM    MM
2023 08 30 06 00  80  9.0 11.0    MM    MM    MM  MM 1020.1  25.7  26.0  22.1   MM +1.7    MM
2023 08 30 05 50  70  8.0 10.0   2.1     8   5.9 110 1020.0  25.5  26.0  21.4   MM   MM    MM
2023 08 30 05 40  60  8.0 11.0    MM    MM    MM  MM 1020.0  25.1  26.0  21.5   MM   MM    MM
2023 08 30 05 30  60  8.0 11.0    MM    MM    MM  MM 1019.9  24.8  26.0  21.7   MM   MM    MM
2023 08 30 05 20  60  9.0 11.0   1.9     9   5.7 117 1019.8  24.4  26.0  21.5   MM   MM    MM
2023 08 30 05 10  70 10.0 13.0   1.9    MM   5.7 117 1019.7  24.6  26.0  21.8   MM   MM    MM
2023 08 30 05 00  70 10.0 12.0    MM    MM    MM  MM 1019.6  24.5  26.0  21.9   MM +1.6    MM
2023 08 30 04 50  70 11.0 14.0   1.8     7   5.7 109 1019.5  24.7  26.0  22.1   MM   MM    MM
2023 08 30 04 40  80 11.0 15.0    MM    MM    MM  MM 1019.3  25.3  26.0  22.4   MM   MM    MM
2023 08 30 04 30  80  9.0 11.0    MM    MM    MM  MM 1019.1  25.7  26.0  22.5   MM   MM    MM
2023 08 30 04 20  80  9.0 11.0   1.8     8   5.9 118 1019.0  25.6  26.0  22.7   MM   MM    MM
2023 08 30 04 10  80  8.0 10.0   1.8    MM   5.9 118 1018.8  25.6  26.0  23.0   MM   MM    MM
2023 08 30 04 00  80  8.0 10.0    MM    MM    MM  MM 1018.7  25.6  26.0  23.0   MM +0.6    MM
2023 08 30 03 50  80  8.0 10.0   1.9     8   5.9 115 1018.6  25.7  26.1  23.0   MM   MM    MM
2023 08 30 03 40  70  8.0 10.0    MM    MM    MM  MM 1018.5  26.0  26.0  22.5   MM   MM    MM
2023 08 30 03 30  70  8.0 10.0    MM    MM    MM  MM 1018.4  25.9  26.1  22.3   MM   MM    MM
2023 08 30 03 20  70  8.0 10.0   1.8     6   5.6 100 1018.4  25.9  26.0  22.2   MM   MM    MM
2023 08 30 03 10  70  8.0 10.0   1.8    MM   5.6 100 1018.4  25.9  26.1  22.1   MM   MM    MM
2023 08 30 03 00  70  8.0 10.0    MM    MM    MM  MM 1018.4  25.9  26.1  22.0   MM -0.0    MM
2023 08 30 02 50  80  8.0 10.0   1.8     8   5.7 107 1018.3  25.9  26.0  21.8   MM   MM    MM
2023 08 30 02 40  80  8.0 10.0    MM    MM    MM  MM 1018.3  25.9  26.0  21.7   MM   MM    MM
2023 08 30 02 30  80  8.0 11.0    MM    MM    MM  MM 1018.2  25.9  26.0  21.9   MM   MM    MM
2023 08 30 02 20  80  8.0 10.0   1.9     8   5.7 106 1018.1  25.9  26.0  21.6   MM   MM    MM
2023 08 30 02 10  80  8.0 10.0   1.9    MM   5.7 106 1018.0  25.9  26.0  21.4   MM   MM    MM
2023 08 30 02 00  80  8.0 11.0    MM    MM    MM  MM 1018.0  25.9  26.0  21.0   MM -1.1    MM
2023 08 30 01 50  80  9.0 11.0   1.9     8   5.9 109 1018.0  25.9  26.0  21.1   MM   MM    MM
2023 08 30 01 40  80  8.0 10.0    MM    MM    MM  MM 1018.0  25.9  26.1  21.4   MM   MM    MM
2023 08 30 01 30  80  8.0 10.0    MM    MM    MM  MM 1018.0  25.9  26.1  21.1   MM   MM    MM
2023 08 30 01 20  90  8.0 10.0   1.8     9   5.8 110 1018.0  25.8  26.1  21.2   MM   MM    MM
2023 08 30 01 10  90  8.0 10.0   1.8    MM   5.8 110 1018.0  25.8  26.1  21.0   MM   MM    MM
2023 08 30 01 00  80  8.0 11.0    MM    MM    MM  MM 1018.1  25.7  26.1  21.7   MM -1.2    MM
2023 08 30 00 50  80  8.0 10.0   1.8     8   5.9 110 1018.1  25.8  26.0  22.0   MM   MM    MM
2023 08 30 00 40  90  8.0 10.0    MM    MM    MM  MM 1018.2  25.7  26.0  21.6   MM   MM    MM
2023 08 30 00 30  80  8.0 10.0    MM    MM    MM  MM 1018.2  25.7  26.0  21.5   MM   MM    MM
2023 08 30 00 20  80  8.0 10.0   1.9    10   6.0 142 1018.3  25.7  26.0  21.6   MM   MM    MM
2023 08 30 00 10  80  7.0  9.0   1.9    MM   6.0 142 1018.4  25.7  26.0  21.4   MM   MM    MM
2023 08 30 00 00  80  7.0  9.0    MM    MM    MM  MM 1018.5  25.6  26.0  21.4   MM -1.2    MM
2023 08 29 23 50  80  7.0  9.0   1.8     8   5.8 118 1018.5  25.6  26.0  21.2   MM   MM    MM
2023 08 29 23 40  90  7.0  9.0    MM    MM    MM  MM 1018.6  25.7  26.0  21.3   MM   MM    MM
2023 08 29 23 10 100  7.0  9.0   1.8    MM   5.8 102 1018.9  25.7  26.0  21.4   MM   MM    MM
2023 08 29 23 00 100  8.0  9.0    MM    MM    MM  MM 1019.1  25.7  26.0  21.1   MM -0.7    MM
2023 08 29 22 50  90  7.0  9.0   1.9    10   6.0  48 1019.1  25.7  26.0  21.2   MM   MM    MM
2023 08 29 22 40  90  7.0  9.0   1.9    MM   6.0  48 1019.3  25.7  26.0  21.2   MM   MM    MM
2023 08 29 22 30 100  7.0  9.0    MM    MM    MM  MM 1019.2  25.7  26.0  21.1   MM   MM    MM
2023 08 29 22 20 100  8.0 10.0   1.8     8   5.5 102 1019.3  25.7  26.0  20.9   MM   MM    MM
2023 08 29 22 10 100  8.0  9.0   1.8    MM   5.5 102 1019.2  25.8  26.0  21.1   MM   MM    MM
2023 08 29 22 00 100  8.0 10.0    MM    MM    MM  MM 1019.3  25.7  26.0  21.2   MM -0.4    MM
2023 08 29 21 50  90  8.0 10.0   1.8     7   5.7 107 1019.3  25.6  26.0  21.8   MM   MM    MM
2023 08 29 21 40 100  8.0  9.0    MM    MM    MM  MM 1019.4  25.8  26.0  21.6   MM   MM    MM
2023 08 29 21 30 100  8.0 10.0    MM    MM    MM  MM 1019.5  25.7  26.0  21.2   MM   MM    MM
2023 08 29 21 20 100  8.0 10.0   1.9     8   5.7 103 1019.6  25.8  25.9  21.3   MM   MM    MM
2023 08 29 21 10 100  8.0 10.0   1.9    MM   5.7 103 1019.6  25.8  25.9  21.2   MM   MM    MM
2023 08 29 21 00 100  8.0 10.0    MM    MM    MM  MM 1019.7  25.8  25.9  21.1   MM +0.3    MM
2023 08 29 20 50 100  8.0 10.0   2.0     8   5.9 111 1019.8  25.8  25.9  21.1   MM   MM    MM
2023 08 29 20 40 100  8.0 10.0   2.0    MM   5.9 111 1019.8  25.8  25.9  20.9   MM   MM    MM
2023 08 29 20 30 100  8.0 10.0    MM    MM    MM  MM 1019.8  25.8  25.9  20.7   MM   MM    MM
2023 08 29 20 20 100  8.0 11.0   1.9     8   6.0 104 1019.8  25.9  25.9  20.6   MM   MM    MM
2023 08 29 20 10 100  8.0 10.0   1.9    MM   6.0 104 1019.8  25.9  25.9  20.6   MM   MM    MM
2023 08 29 20 00 100  8.0 11.0    MM    MM    MM  MM 1019.8  25.9    MM  20.4   MM +1.0    MM
2023 08 29 19 50 100  7.0  9.0   1.7     8   5.8 111 1019.7  25.7  25.9  21.1   MM   MM    MM
2023 08 29 19 40  MM   MM   MM    MM    MM    MM  MM 1019.7    MM  25.9    MM   MM   MM    MM
2023 08 29 19 30  90  7.0  9.0    MM    MM    MM  MM 1019.7  25.2  25.9  21.7   MM   MM    MM
2023 08 29 19 20  90  7.0 11.0   1.7     8   5.9 110 1019.8  25.6  25.9  21.7   MM   MM    MM
2023 08 29 19 10  90  8.0 10.0   1.7    MM   5.9 110 1019.7  25.6  25.9  21.4   MM   MM    MM
2023 08 29 19 00  90  7.0  9.0    MM    MM    MM  MM 1019.7  25.7  25.9  21.3   MM +1.6    MM
2023 08 29 18 50  90  7.0  9.0   1.7    11   5.7 196 1019.6  25.6  25.9  21.5   MM   MM    MM
2023 08 29 18 40  90  7.0  9.0    MM    MM    MM  MM 1019.6  25.7  25.9  21.6   MM   MM    MM
2023 08 29 18 30  90  7.0  9.0    MM    MM    MM  MM 1019.6  25.8  25.9  21.4   MM   MM    MM
2023 08 29 18 20  90  7.0  9.0   1.8     8   5.9 114 1019.5  25.8  25.9  21.1   MM   MM    MM
2023 08 29 18 10  90  7.0  9.0   1.8    MM   5.9 114 1019.4  25.8  25.9  21.1   MM   MM    MM
2023 08 29 18 00  90  7.0  9.0    MM    MM    MM  MM 1019.4  25.7  25.9  21.0   MM +1.7    MM
2023 08 29 17 50 100  7.0  9.0   1.8    11   6.0 299 1019.4  25.7  25.9  21.3   MM   MM    MM
2023 08 29 17 40 100  8.0 10.0    MM    MM    MM  MM 1019.2  25.7  25.9  20.8   MM   MM    MM
2023 08 29 17 30 100  7.0  9.0    MM    MM    MM  MM 1019.1  25.8  25.9  21.2   MM   MM    MM
2023 08 29 17 20 100  8.0  9.0   1.8     8   5.9 118 1019.0  25.7  25.9  21.4   MM   MM    MM
2023 08 29 17 10 100  8.0 10.0   1.8    MM   5.9 118 1018.9  25.7  25.9  21.5   MM   MM    MM
2023 08 29 17 00  90  8.0 10.0    MM    MM    MM  MM 1018.8  25.6  25.9  21.4   MM +1.3    MM
2023 08 29 16 50  90  9.0 11.0   1.8     7   6.0 103 1018.7  25.6    MM  21.6   MM   MM    MM
2023 08 29 16 40  80  9.0 11.0   1.8    MM   6.0 103 1018.5  25.6  25.9  21.8   MM   MM    MM
2023 08 29 16 30  80  9.0 11.0    MM    MM    MM  MM 1018.2  25.6  25.9  21.8   MM   MM    MM
2023 08 29 16 20  80  9.0 12.0   1.8     8   6.0 112 1018.2  25.6  25.9  21.6   MM   MM    MM
2023 08 29 16 10  90  8.0 10.0   1.8    MM   6.0 112 1018.1  25.6  25.9  21.4   MM   MM    MM
2023 08 29 16 00  90  8.0 10.0    MM    MM    MM  MM 1018.1  25.6  25.9  21.5   MM +0.6    MM
2023 08 29 15 50  80  7.0 10.0   1.7     8   6.2 120 1018.0  25.5  25.9  21.2   MM   MM    MM
2023 08 29 15 40  90  7.0  8.0   1.7    MM   6.2 120 1017.9  25.6  25.9  21.5   MM   MM    MM
2023 08 29 15 30  90  7.0  9.0    MM    MM    MM  MM 1017.7  25.6  25.9  21.2   MM   MM    MM
2023 08 29 15 20  90  7.0  8.0   1.8     8   6.2 116 1017.8  25.6  25.9  20.9   MM   MM    MM
2023 08 29 15 10 100  7.0  8.0   1.8    MM   6.2 116 1017.7  25.6  25.9  20.8   MM   MM    MM
2023 08 29 15 00 100  7.0  9.0    MM    MM    MM  MM 1017.7  25.5  25.9  20.9   MM +0.0    MM
2023 08 29 14 50 100  7.0  9.0   1.9     8   6.2 117 1017.7  25.6  25.9  21.0   MM   MM    MM
2023 08 29 14 40 100  7.0  9.0    MM    MM    MM  MM 1017.7  25.5  25.9  20.5   MM   MM    MM
2023 08 29 14 30 100  7.0  9.0    MM    MM    MM  MM 1017.5  25.5  25.9  20.6   MM   MM    MM
2023 08 29 14 20 100  7.0  9.0   1.8     8   6.1 122 1017.5  25.5  25.9  20.5   MM   MM    MM
2023 08 29 14 10 100  7.0  9.0   1.8    MM   6.1 122 1017.5  25.5  25.9  20.6   MM   MM    MM
2023 08 29 14 00 110  7.0  8.0    MM    MM    MM  MM 1017.5  25.4  25.9  20.7   MM -0.7    MM
2023 08 29 13 50 110  7.0  8.0   1.7     7   6.2 109 1017.5  25.5  25.9  20.9   MM   MM    MM
2023 08 29 13 40 110  7.0  9.0   1.7    MM   6.2 109 1017.5  25.4  25.9  20.9   MM   MM    MM
2023 08 29 13 30 110  7.0  9.0    MM    MM    MM  MM 1017.5  25.5  25.9  20.9   MM   MM    MM
2023 08 29 13 20 110  7.0  8.0   1.8     8   6.3 122 1017.6  25.5  25.9  20.6   MM   MM    MM
2023 08 29 13 10 110  7.0  9.0   1.8    MM   6.3 122 1017.5  25.5  25.9  20.4   MM   MM    MM
2023 08 29 13 00 110  7.0  9.0    MM    MM    MM  MM 1017.5  25.5  25.9  20.8   MM -1.0    MM
2023 08 29 12 50 110  7.0  9.0   1.7     8   6.3 116 1017.5  25.4  25.9  21.1   MM   MM    MM
2023 08 29 12 40 110  6.0  8.0    MM    MM    MM  MM 1017.6  25.4  25.9  21.5   MM   MM    MM
2023 08 29 12 30 110  7.0  8.0    MM    MM    MM  MM 1017.6  25.3  25.9  21.2   MM   MM    MM
2023 08 29 12 20 110  6.0  8.0   1.7     7   6.2 104 1017.6  25.3  25.9  21.4   MM   MM    MM
2023 08 29 12 10 100  6.0  7.0   1.7    MM   6.2 104 1017.7  25.3  25.9  21.2   MM   MM    MM
2023 08 29 12 00 110  6.0  8.0    MM    MM    MM  MM 1017.7  25.3  25.9  20.9   MM -0.9    MM
2023 08 29 11 50 110  6.0  8.0   1.8     8   6.2 119 1017.9  25.4  25.9  20.8   MM   MM    MM
2023 08 29 11 40 110  6.0  8.0    MM    MM    MM  MM 1018.0  25.4  25.9  20.6   MM   MM    MM
2023 08 29 11 30 110  7.0  8.0    MM    MM    MM  MM 1018.0  25.5  25.9  20.4   MM   MM    MM
2023 08 29 11 20 100  7.0  9.0   1.6    11   6.0 320 1018.1  25.5  25.9  20.7   MM   MM    MM
2023 08 29 11 10 100  7.0  9.0   1.6    MM   6.0 320 1018.2  25.6  25.9  20.8   MM   MM    MM
