#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 08 29 19 00  MM   MM   MM    MM    MM    MM  MM 1008.4  28.6    MM    MM   MM -2.0    MM
2023 08 29 18 00  MM   MM   MM    MM    MM    MM  MM 1009.1  29.0    MM    MM   MM -1.2    MM
2023 08 29 17 00  MM   MM   MM    MM    MM    MM  MM 1009.7  30.1    MM    MM   MM -0.5    MM
2023 08 29 16 00  MM   MM   MM    MM    MM    MM  MM 1010.4  26.7    MM    MM   MM +0.3    MM
2023 08 29 15 00  MM   MM   MM    MM    MM    MM  MM 1010.3  27.4    MM    MM   MM +0.7    MM
2023 08 29 14 00  MM   MM   MM    MM    MM    MM  MM 1010.2  30.2    MM    MM   MM +1.6    MM
2023 08 29 13 00  MM   MM   MM    MM    MM    MM  MM 1010.1  30.2    MM    MM   MM +1.7    MM
2023 08 29 12 00  MM   MM   MM    MM    MM    MM  MM 1009.6  29.9    MM    MM   MM +0.9    MM
2023 08 29 11 00  MM   MM   MM    MM    MM    MM  MM 1008.6  29.9    MM    MM   MM -0.6    MM
2023 08 29 10 00  MM   MM   MM    MM    MM    MM  MM 1008.4  30.0    MM    MM   MM -1.0    MM
2023 08 29 09 00  MM   MM   MM    MM    MM    MM  MM 1008.7  29.9    MM    MM   MM -1.1    MM
2023 08 29 08 00  MM   MM   MM    MM    MM    MM  MM 1009.2  29.3    MM    MM   MM -1.1    MM
2023 08 29 07 00  MM   MM   MM    MM    MM    MM  MM 1009.4  29.2    MM    MM   MM -1.2    MM
2023 08 29 06 00  MM   MM   MM    MM    MM    MM  MM 1009.8  29.0    MM    MM   MM -0.8    MM
2023 08 29 05 00  MM   MM   MM    MM    MM    MM  MM 1010.3  28.9    MM    MM   MM +0.3    MM
2023 08 29 04 00  MM   MM   MM    MM    MM    MM  MM 1010.6  28.6    MM    MM   MM +0.8    MM
2023 08 29 03 00  MM   MM   MM    MM    MM    MM  MM 1010.6  28.6    MM    MM   MM +1.5    MM
2023 08 29 02 00  MM   MM   MM    MM    MM    MM  MM 1010.0  29.7    MM    MM   MM +1.4    MM
2023 08 29 01 00  MM   MM   MM    MM    MM    MM  MM 1009.8  29.6    MM    MM   MM +1.0    MM
2023 08 29 00 00  MM   MM   MM    MM    MM    MM  MM 1009.1  29.7    MM    MM   MM +0.4    MM
2023 08 28 23 00  MM   MM   MM    MM    MM    MM  MM 1008.6  29.9    MM    MM   MM -0.4    MM
2023 08 28 22 00  MM   MM   MM    MM    MM    MM  MM 1008.8  29.8    MM    MM   MM -0.5    MM
2023 08 28 21 00  MM   MM   MM    MM    MM    MM  MM 1008.7  29.8    MM    MM   MM -0.8    MM
2023 08 28 20 00  MM   MM   MM    MM    MM    MM  MM 1009.0  29.8    MM    MM   MM -1.1    MM
2023 08 28 19 00  MM   MM   MM    MM    MM    MM  MM 1009.3  29.7    MM    MM   MM -1.2    MM
2023 08 28 18 00  MM   MM   MM    MM    MM    MM  MM 1009.5  29.7    MM    MM   MM -0.6    MM
2023 08 28 17 00  MM   MM   MM    MM    MM    MM  MM 1010.1  29.6    MM    MM   MM +0.3    MM
2023 08 28 16 00  MM   MM   MM    MM    MM    MM  MM 1010.5  29.3    MM    MM   MM +1.3    MM
2023 08 28 15 00  MM   MM   MM    MM    MM    MM  MM 1010.1  28.4    MM    MM   MM +0.9    MM
2023 08 28 14 00  MM   MM   MM    MM    MM    MM  MM 1009.8  28.7    MM    MM   MM +1.3    MM
2023 08 28 13 00  MM   MM   MM    MM    MM    MM  MM 1009.2  28.7    MM    MM   MM +1.3    MM
2023 08 28 12 00  MM   MM   MM    MM    MM    MM  MM 1009.2  28.7    MM    MM   MM +1.4    MM
2023 08 28 11 00  MM   MM   MM    MM    MM    MM  MM 1008.5  29.1    MM    MM   MM +0.7    MM
2023 08 28 10 00  MM   MM   MM    MM    MM    MM  MM 1007.9  29.8    MM    MM   MM -0.0    MM
2023 08 28 09 00  MM   MM   MM    MM    MM    MM  MM 1007.8  29.8    MM    MM   MM -0.7    MM
2023 08 28 08 00  MM   MM   MM    MM    MM    MM  MM 1007.8  29.9    MM    MM   MM -0.8    MM
2023 08 28 07 00  MM   MM   MM    MM    MM    MM  MM 1008.1  29.8    MM    MM   MM -0.8    MM
2023 08 28 06 00  MM   MM   MM    MM    MM    MM  MM 1008.5  29.9    MM    MM   MM -0.5    MM
2023 08 28 05 00  MM   MM   MM    MM    MM    MM  MM 1008.6  29.9    MM    MM   MM +0.0    MM
2023 08 28 04 00  MM   MM   MM    MM    MM    MM  MM 1008.9  30.0    MM    MM   MM +0.6    MM
2023 08 28 03 00  MM   MM   MM    MM    MM    MM  MM 1009.0  30.0    MM    MM   MM +1.1    MM
2023 08 28 02 00  MM   MM   MM    MM    MM    MM  MM 1008.5  29.9    MM    MM   MM +0.6    MM
2023 08 28 01 00  MM   MM   MM    MM    MM    MM  MM 1008.3  29.8    MM    MM   MM -0.0    MM
2023 08 28 00 00  MM   MM   MM    MM    MM    MM  MM 1007.9  29.8    MM    MM   MM -0.5    MM
2023 08 27 23 00  MM   MM   MM    MM    MM    MM  MM 1007.9  29.1    MM    MM   MM +0.0    MM
2023 08 27 22 00  MM   MM   MM    MM    MM    MM  MM 1008.4  29.1    MM    MM   MM -0.0    MM
2023 08 27 21 00  MM   MM   MM    MM    MM    MM  MM 1008.4  30.9    MM    MM   MM -0.8    MM
2023 08 27 20 00  MM   MM   MM    MM    MM    MM  MM 1008.0  30.4    MM    MM   MM -1.6    MM
2023 08 27 19 00  MM   MM   MM    MM    MM    MM  MM 1008.5  30.2    MM    MM   MM -1.4    MM
2023 08 27 18 00  MM   MM   MM    MM    MM    MM  MM 1009.2  30.2    MM    MM   MM -1.0    MM
2023 08 27 17 00  MM   MM   MM    MM    MM    MM  MM 1009.6  30.2    MM    MM   MM -0.3    MM
2023 08 27 16 00  MM   MM   MM    MM    MM    MM  MM 1009.9  30.1    MM    MM   MM +0.4    MM
2023 08 27 15 00  MM   MM   MM    MM    MM    MM  MM 1010.2  30.1    MM    MM   MM +0.7    MM
2023 08 27 14 00  MM   MM   MM    MM    MM    MM  MM 1009.9  30.6    MM    MM   MM +0.6    MM
2023 08 27 13 00  MM   MM   MM    MM    MM    MM  MM 1009.5  30.4    MM    MM   MM +0.5    MM
2023 08 27 12 00  MM   MM   MM    MM    MM    MM  MM 1009.5  29.8    MM    MM   MM +0.5    MM
2023 08 27 11 00  MM   MM   MM    MM    MM    MM  MM 1009.3  29.6    MM    MM   MM +0.4    MM
2023 08 27 10 00  MM   MM   MM    MM    MM    MM  MM 1009.0  29.7    MM    MM   MM -0.5    MM
2023 08 27 09 00  MM   MM   MM    MM    MM    MM  MM 1009.0  29.8    MM    MM   MM -1.0    MM
2023 08 27 08 00  MM   MM   MM    MM    MM    MM  MM 1008.9  29.9    MM    MM   MM -1.5    MM
2023 08 27 07 00  MM   MM   MM    MM    MM    MM  MM 1009.5  30.0    MM    MM   MM -0.7    MM
2023 08 27 06 00  MM   MM   MM    MM    MM    MM  MM 1010.0  30.0    MM    MM   MM +0.0    MM
2023 08 27 05 00  MM   MM   MM    MM    MM    MM  MM 1010.4  30.0    MM    MM   MM +0.7    MM
2023 08 27 04 00  MM   MM   MM    MM    MM    MM  MM 1010.2  30.1    MM    MM   MM +1.1    MM
2023 08 27 03 00  MM   MM   MM    MM    MM    MM  MM 1010.1  30.1    MM    MM   MM +1.2    MM
2023 08 27 02 00  MM   MM   MM    MM    MM    MM  MM 1009.7  30.0    MM    MM   MM +0.3    MM
2023 08 27 01 00  MM   MM   MM    MM    MM    MM  MM 1009.1  29.9    MM    MM   MM -0.3    MM
2023 08 27 00 00  MM   MM   MM    MM    MM    MM  MM 1008.9  29.9    MM    MM   MM -0.7    MM
2023 08 26 23 00  MM   MM   MM    MM    MM    MM  MM 1009.4  30.1    MM    MM   MM -0.4    MM
2023 08 26 22 00  MM   MM   MM    MM    MM    MM  MM 1009.4  29.9    MM    MM   MM -1.2    MM
2023 08 26 21 00  MM   MM   MM    MM    MM    MM  MM 1009.6  29.9    MM    MM   MM -1.7    MM
2023 08 26 20 00  MM   MM   MM    MM    MM    MM  MM 1009.8  29.8    MM    MM   MM -2.0    MM
2023 08 26 19 00  MM   MM   MM    MM    MM    MM  MM 1010.6  29.9    MM    MM   MM -1.8    MM
2023 08 26 18 00  MM   MM   MM    MM    MM    MM  MM 1011.3  29.5    MM    MM   MM -1.6    MM
2023 08 26 17 00  MM   MM   MM    MM    MM    MM  MM 1011.8  30.0    MM    MM   MM -0.6    MM
2023 08 26 16 00  MM   MM   MM    MM    MM    MM  MM 1012.4  29.1    MM    MM   MM +0.0    MM
2023 08 26 15 00  MM   MM   MM    MM    MM    MM  MM 1012.9  29.3    MM    MM   MM +1.1    MM
2023 08 26 14 00  MM   MM   MM    MM    MM    MM  MM 1012.4  29.0    MM    MM   MM +1.3    MM
2023 08 26 13 00  MM   MM   MM    MM    MM    MM  MM 1012.4  28.5    MM    MM   MM +1.1    MM
2023 08 26 12 00  MM   MM   MM    MM    MM    MM  MM 1011.8  28.5    MM    MM   MM -0.0    MM
2023 08 26 11 00  MM   MM   MM    MM    MM    MM  MM 1011.1  30.5    MM    MM   MM   MM    MM
2023 08 26 10 00  MM   MM   MM    MM    MM    MM  MM 1011.3  28.5    MM    MM   MM   MM    MM
2023 08 26 09 00  MM   MM   MM    MM    MM    MM  MM 1011.7  26.5    MM    MM   MM   MM    MM
2023 08 26 01 00  MM   MM   MM    MM    MM    MM  MM     MM  29.8    MM    MM   MM   MM    MM
2023 08 26 00 00  MM   MM   MM    MM    MM    MM  MM 1012.8  29.8    MM    MM   MM -0.6    MM
2023 08 25 23 00  MM   MM   MM    MM    MM    MM  MM 1012.7  30.5    MM    MM   MM -1.3    MM
2023 08 25 22 00  MM   MM   MM    MM    MM    MM  MM 1013.1  30.3    MM    MM   MM -1.7    MM
2023 08 25 21 00  MM   MM   MM    MM    MM    MM  MM 1013.4  30.1    MM    MM   MM -2.2    MM
2023 08 25 20 00  MM   MM   MM    MM    MM    MM  MM 1014.0  29.9    MM    MM   MM -2.2    MM
2023 08 25 19 00  MM   MM   MM    MM    MM    MM  MM 1014.8  29.5    MM    MM   MM -1.7    MM
2023 08 25 18 00  MM   MM   MM    MM    MM    MM  MM 1015.6  29.5    MM    MM   MM -0.9    MM
2023 08 25 17 00  MM   MM   MM    MM    MM    MM  MM 1016.2  29.5    MM    MM   MM +0.0    MM
2023 08 25 16 00  MM   MM   MM    MM    MM    MM  MM 1016.5  29.6    MM    MM   MM +0.5    MM
2023 08 25 15 00  MM   MM   MM    MM    MM    MM  MM 1016.5  29.6    MM    MM   MM +0.9    MM
2023 08 25 14 00  MM   MM   MM    MM    MM    MM  MM 1016.2  29.8    MM    MM   MM +1.2    MM
2023 08 25 13 00  MM   MM   MM    MM    MM    MM  MM 1016.0  29.7    MM    MM   MM +1.5    MM
2023 08 25 12 00  MM   MM   MM    MM    MM    MM  MM 1015.6  29.5    MM    MM   MM +1.2    MM
2023 08 25 11 00  MM   MM   MM    MM    MM    MM  MM 1015.0  29.3    MM    MM   MM +0.9    MM
2023 08 25 10 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.4    MM    MM   MM -0.0    MM
2023 08 25 09 00  MM   MM   MM    MM    MM    MM  MM 1014.4  29.6    MM    MM   MM -0.6    MM
2023 08 25 08 00  MM   MM   MM    MM    MM    MM  MM 1014.1  29.9    MM    MM   MM -1.4    MM
2023 08 25 07 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.2    MM    MM   MM -1.0    MM
2023 08 25 06 00  MM   MM   MM    MM    MM    MM  MM 1015.0  30.3    MM    MM   MM -0.6    MM
2023 08 25 05 00  MM   MM   MM    MM    MM    MM  MM 1015.5  30.3    MM    MM   MM +0.0    MM
2023 08 25 04 00  MM   MM   MM    MM    MM    MM  MM 1015.7  30.4    MM    MM   MM +0.8    MM
2023 08 25 03 00  MM   MM   MM    MM    MM    MM  MM 1015.6  30.5    MM    MM   MM +0.9    MM
2023 08 25 02 00  MM   MM   MM    MM    MM    MM  MM 1015.4  30.6    MM    MM   MM +1.1    MM
2023 08 25 01 00  MM   MM   MM    MM    MM    MM  MM 1014.9  30.4    MM    MM   MM -0.0    MM
2023 08 25 00 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.0    MM    MM   MM -0.3    MM
2023 08 24 23 00  MM   MM   MM    MM    MM    MM  MM 1014.3  30.0    MM    MM   MM -1.1    MM
2023 08 24 22 00  MM   MM   MM    MM    MM    MM  MM 1014.8  29.9    MM    MM   MM -1.6    MM
2023 08 24 21 00  MM   MM   MM    MM    MM    MM  MM 1015.0  29.7    MM    MM   MM -1.9    MM
2023 08 24 20 00  MM   MM   MM    MM    MM    MM  MM 1015.4  28.9    MM    MM   MM -1.5    MM
2023 08 24 19 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM -0.3    MM
2023 08 24 18 00  MM   MM   MM    MM    MM    MM  MM 1016.9  28.3    MM    MM   MM +0.5    MM
2023 08 24 17 00  MM   MM   MM    MM    MM    MM  MM 1016.9  28.2    MM    MM   MM +0.9    MM
2023 08 24 16 00  MM   MM   MM    MM    MM    MM  MM 1016.7  28.2    MM    MM   MM +1.0    MM
2023 08 24 15 00  MM   MM   MM    MM    MM    MM  MM 1016.4  28.1    MM    MM   MM +1.0    MM
2023 08 24 14 00  MM   MM   MM    MM    MM    MM  MM 1016.0  28.3    MM    MM   MM +1.1    MM
2023 08 24 13 00  MM   MM   MM    MM    MM    MM  MM 1015.7  28.2    MM    MM   MM +1.4    MM
2023 08 24 12 00  MM   MM   MM    MM    MM    MM  MM 1015.4  28.3    MM    MM   MM +1.5    MM
2023 08 24 11 00  MM   MM   MM    MM    MM    MM  MM 1014.9  28.4    MM    MM   MM +0.8    MM
2023 08 24 10 00  MM   MM   MM    MM    MM    MM  MM 1014.3  28.5    MM    MM   MM -0.0    MM
2023 08 24 09 00  MM   MM   MM    MM    MM    MM  MM 1013.9  28.8    MM    MM   MM -0.5    MM
2023 08 24 08 00  MM   MM   MM    MM    MM    MM  MM 1014.1  29.1    MM    MM   MM -0.4    MM
2023 08 24 07 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.6    MM    MM   MM +0.0    MM
2023 08 24 06 00  MM   MM   MM    MM    MM    MM  MM 1014.4  29.7    MM    MM   MM -0.7    MM
2023 08 24 05 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.9    MM    MM   MM +0.0    MM
2023 08 24 04 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.8    MM    MM   MM +1.3    MM
2023 08 24 03 00  MM   MM   MM    MM    MM    MM  MM 1015.1  29.3    MM    MM   MM +2.2    MM
2023 08 24 02 00  MM   MM   MM    MM    MM    MM  MM 1014.4  28.3    MM    MM   MM +1.4    MM
2023 08 24 01 00  MM   MM   MM    MM    MM    MM  MM 1013.4  30.6    MM    MM   MM +0.4    MM
2023 08 24 00 00  MM   MM   MM    MM    MM    MM  MM 1012.9  30.6    MM    MM   MM -0.4    MM
2023 08 23 23 00  MM   MM   MM    MM    MM    MM  MM 1013.0  30.8    MM    MM   MM -0.8    MM
2023 08 23 22 00  MM   MM   MM    MM    MM    MM  MM 1013.0  30.9    MM    MM   MM -1.2    MM
2023 08 23 21 00  MM   MM   MM    MM    MM    MM  MM 1013.3  30.7    MM    MM   MM -1.3    MM
2023 08 23 20 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.4    MM    MM   MM -1.1    MM
2023 08 23 19 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.4    MM    MM   MM -0.8    MM
2023 08 23 18 00  MM   MM   MM    MM    MM    MM  MM 1014.6  30.2    MM    MM   MM -0.6    MM
2023 08 23 17 00  MM   MM   MM    MM    MM    MM  MM 1014.9  30.2    MM    MM   MM -0.3    MM
2023 08 23 16 00  MM   MM   MM    MM    MM    MM  MM 1015.0  30.0    MM    MM   MM +0.3    MM
2023 08 23 15 00  MM   MM   MM    MM    MM    MM  MM 1015.2  29.9    MM    MM   MM +0.7    MM
2023 08 23 14 00  MM   MM   MM    MM    MM    MM  MM 1015.2  30.0    MM    MM   MM +1.5    MM
2023 08 23 13 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.8    MM    MM   MM +1.2    MM
2023 08 23 12 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.7    MM    MM   MM +0.9    MM
2023 08 23 11 00  MM   MM   MM    MM    MM    MM  MM 1013.7  29.8    MM    MM   MM +0.0    MM
2023 08 23 10 00  MM   MM   MM    MM    MM    MM  MM 1013.5  30.3    MM    MM   MM -0.4    MM
2023 08 23 09 00  MM   MM   MM    MM    MM    MM  MM 1013.6  30.4    MM    MM   MM -0.6    MM
2023 08 23 08 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.6    MM    MM   MM -0.7    MM
2023 08 23 07 00  MM   MM   MM    MM    MM    MM  MM 1013.9  30.5    MM    MM   MM -0.7    MM
2023 08 23 06 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.5    MM    MM   MM -0.6    MM
2023 08 23 05 00  MM   MM   MM    MM    MM    MM  MM 1014.5  30.6    MM    MM   MM -0.3    MM
2023 08 23 04 00  MM   MM   MM    MM    MM    MM  MM 1014.6  30.6    MM    MM   MM +0.3    MM
2023 08 23 03 00  MM   MM   MM    MM    MM    MM  MM 1014.8  30.7    MM    MM   MM +0.6    MM
2023 08 23 02 00  MM   MM   MM    MM    MM    MM  MM 1014.8  30.7    MM    MM   MM +0.5    MM
2023 08 23 01 00  MM   MM   MM    MM    MM    MM  MM 1014.3  30.6    MM    MM   MM -0.4    MM
2023 08 23 00 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.4    MM    MM   MM -0.5    MM
2023 08 22 23 00  MM   MM   MM    MM    MM    MM  MM 1014.3  30.8    MM    MM   MM -0.9    MM
2023 08 22 22 00  MM   MM   MM    MM    MM    MM  MM 1014.7  31.6    MM    MM   MM -1.3    MM
2023 08 22 21 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.7    MM    MM   MM -1.9    MM
2023 08 22 20 00  MM   MM   MM    MM    MM    MM  MM 1015.2  30.4    MM    MM   MM -2.0    MM
2023 08 22 19 00  MM   MM   MM    MM    MM    MM  MM 1016.0  30.3    MM    MM   MM -1.6    MM
2023 08 22 18 00  MM   MM   MM    MM    MM    MM  MM 1016.6  29.9    MM    MM   MM -1.0    MM
2023 08 22 17 00  MM   MM   MM    MM    MM    MM  MM 1017.2  29.7    MM    MM   MM +0.0    MM
2023 08 22 16 00  MM   MM   MM    MM    MM    MM  MM 1017.6  29.6    MM    MM   MM +0.0    MM
2023 08 22 15 00  MM   MM   MM    MM    MM    MM  MM 1017.6  29.6    MM    MM   MM +0.4    MM
2023 08 22 14 00  MM   MM   MM    MM    MM    MM  MM 1017.4  29.7    MM    MM   MM +0.6    MM
2023 08 22 13 00  MM   MM   MM    MM    MM    MM  MM 1017.5  29.7    MM    MM   MM +0.8    MM
2023 08 22 12 00  MM   MM   MM    MM    MM    MM  MM 1017.2  29.6    MM    MM   MM +0.5    MM
2023 08 22 11 00  MM   MM   MM    MM    MM    MM  MM 1016.8  29.4    MM    MM   MM +0.0    MM
2023 08 22 10 00  MM   MM   MM    MM    MM    MM  MM 1016.7  29.6    MM    MM   MM -0.5    MM
2023 08 22 09 00  MM   MM   MM    MM    MM    MM  MM 1016.7  29.8    MM    MM   MM -1.0    MM
2023 08 22 08 00  MM   MM   MM    MM    MM    MM  MM 1016.8  30.2    MM    MM   MM -1.2    MM
2023 08 22 07 00  MM   MM   MM    MM    MM    MM  MM 1017.2  30.4    MM    MM   MM -0.9    MM
2023 08 22 06 00  MM   MM   MM    MM    MM    MM  MM 1017.7  30.6    MM    MM   MM -0.4    MM
2023 08 22 05 00  MM   MM   MM    MM    MM    MM  MM 1018.0  30.3    MM    MM   MM +0.0    MM
2023 08 22 04 00  MM   MM   MM    MM    MM    MM  MM 1018.1  30.6    MM    MM   MM +0.6    MM
2023 08 22 03 00  MM   MM   MM    MM    MM    MM  MM 1018.1  30.5    MM    MM   MM +0.7    MM
2023 08 22 02 00  MM   MM   MM    MM    MM    MM  MM 1017.8  30.4    MM    MM   MM +0.3    MM
2023 08 22 01 00  MM   MM   MM    MM    MM    MM  MM 1017.5  30.2    MM    MM   MM +0.0    MM
2023 08 22 00 00  MM   MM   MM    MM    MM    MM  MM 1017.4  30.1    MM    MM   MM +0.0    MM
2023 08 21 23 00  MM   MM   MM    MM    MM    MM  MM 1017.5  30.0    MM    MM   MM +0.0    MM
2023 08 21 22 00  MM   MM   MM    MM    MM    MM  MM 1017.6  29.8    MM    MM   MM -0.5    MM
2023 08 21 21 00  MM   MM   MM    MM    MM    MM  MM 1017.5  29.6    MM    MM   MM -0.9    MM
2023 08 21 20 00  MM   MM   MM    MM    MM    MM  MM 1017.6  29.5    MM    MM   MM -1.2    MM
2023 08 21 19 00  MM   MM   MM    MM    MM    MM  MM 1018.1  29.2    MM    MM   MM -1.1    MM
2023 08 21 18 00  MM   MM   MM    MM    MM    MM  MM 1018.4  29.3    MM    MM   MM -0.9    MM
2023 08 21 17 00  MM   MM   MM    MM    MM    MM  MM 1018.8  29.3    MM    MM   MM -0.3    MM
2023 08 21 16 00  MM   MM   MM    MM    MM    MM  MM 1019.2  29.2    MM    MM   MM +0.0    MM
2023 08 21 15 00  MM   MM   MM    MM    MM    MM  MM 1019.3  29.3    MM    MM   MM +0.7    MM
2023 08 21 14 00  MM   MM   MM    MM    MM    MM  MM 1019.1  29.3    MM    MM   MM +1.1    MM
2023 08 21 13 00  MM   MM   MM    MM    MM    MM  MM 1019.1  29.5    MM    MM   MM +1.6    MM
2023 08 21 12 00  MM   MM   MM    MM    MM    MM  MM 1018.6  29.4    MM    MM   MM +1.6    MM
2023 08 21 11 00  MM   MM   MM    MM    MM    MM  MM 1018.0  29.4    MM    MM   MM +0.7    MM
2023 08 21 10 00  MM   MM   MM    MM    MM    MM  MM 1017.5  29.4    MM    MM   MM +0.4    MM
2023 08 21 09 00  MM   MM   MM    MM    MM    MM  MM 1017.0  29.3    MM    MM   MM -0.5    MM
2023 08 21 08 00  MM   MM   MM    MM    MM    MM  MM 1017.3  29.3    MM    MM   MM +0.0    MM
2023 08 21 07 00  MM   MM   MM    MM    MM    MM  MM 1017.1  29.2    MM    MM   MM -0.3    MM
2023 08 21 06 00  MM   MM   MM    MM    MM    MM  MM 1017.5  29.3    MM    MM   MM +0.0    MM
2023 08 21 05 00  MM   MM   MM    MM    MM    MM  MM 1017.4  29.6    MM    MM   MM -0.4    MM
2023 08 21 04 00  MM   MM   MM    MM    MM    MM  MM 1017.4  29.4    MM    MM   MM +0.0    MM
2023 08 21 03 00  MM   MM   MM    MM    MM    MM  MM 1017.6  28.6    MM    MM   MM +0.0    MM
2023 08 21 02 00  MM   MM   MM    MM    MM    MM  MM 1017.8  29.1    MM    MM   MM +1.7    MM
2023 08 21 01 00  MM   MM   MM    MM    MM    MM  MM 1017.3  29.4    MM    MM   MM +0.6    MM
2023 08 21 00 00  MM   MM   MM    MM    MM    MM  MM 1017.4  28.7    MM    MM   MM +0.9    MM
2023 08 20 23 00  MM   MM   MM    MM    MM    MM  MM 1016.1  29.6    MM    MM   MM -0.7    MM
2023 08 20 22 00  MM   MM   MM    MM    MM    MM  MM 1016.7  29.6    MM    MM   MM -0.8    MM
2023 08 20 21 00  MM   MM   MM    MM    MM    MM  MM 1016.5  29.4    MM    MM   MM -1.2    MM
2023 08 20 20 00  MM   MM   MM    MM    MM    MM  MM 1016.8  29.3    MM    MM   MM -1.0    MM
2023 08 20 19 00  MM   MM   MM    MM    MM    MM  MM 1017.5  29.2    MM    MM   MM -0.3    MM
2023 08 20 18 00  MM   MM   MM    MM    MM    MM  MM 1017.7  29.0    MM    MM   MM +0.0    MM
2023 08 20 17 00  MM   MM   MM    MM    MM    MM  MM 1017.8  29.1    MM    MM   MM +0.8    MM
2023 08 20 16 00  MM   MM   MM    MM    MM    MM  MM 1017.8  29.1    MM    MM   MM +1.1    MM
2023 08 20 15 00  MM   MM   MM    MM    MM    MM  MM 1017.6  29.4    MM    MM   MM +1.5    MM
2023 08 20 14 00  MM   MM   MM    MM    MM    MM  MM 1017.0  29.5    MM    MM   MM +1.5    MM
2023 08 20 13 00  MM   MM   MM    MM    MM    MM  MM 1016.7  29.0    MM    MM   MM +1.5    MM
2023 08 20 12 00  MM   MM   MM    MM    MM    MM  MM 1016.1  29.4    MM    MM   MM +1.2    MM
2023 08 20 11 00  MM   MM   MM    MM    MM    MM  MM 1015.5  28.6    MM    MM   MM +0.4    MM
2023 08 20 10 00  MM   MM   MM    MM    MM    MM  MM 1015.2  29.2    MM    MM   MM -0.0    MM
2023 08 20 09 00  MM   MM   MM    MM    MM    MM  MM 1014.9  29.6    MM    MM   MM -0.4    MM
2023 08 20 08 00  MM   MM   MM    MM    MM    MM  MM 1015.1  29.8    MM    MM   MM +0.0    MM
2023 08 20 07 00  MM   MM   MM    MM    MM    MM  MM 1015.1  30.0    MM    MM   MM -0.3    MM
2023 08 20 06 00  MM   MM   MM    MM    MM    MM  MM 1015.3  29.9    MM    MM   MM +0.0    MM
2023 08 20 05 00  MM   MM   MM    MM    MM    MM  MM 1015.3  29.9    MM    MM   MM +0.3    MM
2023 08 20 04 00  MM   MM   MM    MM    MM    MM  MM 1015.4  29.7    MM    MM   MM +0.9    MM
2023 08 20 03 00  MM   MM   MM    MM    MM    MM  MM 1015.5  29.5    MM    MM   MM +1.3    MM
2023 08 20 02 00  MM   MM   MM    MM    MM    MM  MM 1015.0  29.5    MM    MM   MM +1.1    MM
2023 08 20 01 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.7    MM    MM   MM +0.7    MM
2023 08 20 00 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.1    MM    MM   MM -0.0    MM
2023 08 19 23 00  MM   MM   MM    MM    MM    MM  MM 1013.9  30.3    MM    MM   MM -0.7    MM
2023 08 19 22 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.5    MM    MM   MM -1.4    MM
2023 08 19 21 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.1    MM    MM   MM -1.7    MM
2023 08 19 20 00  MM   MM   MM    MM    MM    MM  MM 1014.6  30.3    MM    MM   MM -1.6    MM
2023 08 19 19 00  MM   MM   MM    MM    MM    MM  MM 1015.2  30.1    MM    MM   MM -1.4    MM
2023 08 19 18 00  MM   MM   MM    MM    MM    MM  MM 1015.9  29.8    MM    MM   MM -0.5    MM
2023 08 19 17 00  MM   MM   MM    MM    MM    MM  MM 1016.2  29.5    MM    MM   MM +0.3    MM
2023 08 19 16 00  MM   MM   MM    MM    MM    MM  MM 1016.6  29.4    MM    MM   MM +1.1    MM
2023 08 19 15 00  MM   MM   MM    MM    MM    MM  MM 1016.4  29.3    MM    MM   MM +1.3    MM
2023 08 19 14 00  MM   MM   MM    MM    MM    MM  MM 1015.9  29.3    MM    MM   MM +1.3    MM
2023 08 19 13 00  MM   MM   MM    MM    MM    MM  MM 1015.5  29.6    MM    MM   MM +1.3    MM
2023 08 19 12 00  MM   MM   MM    MM    MM    MM  MM 1015.1  29.8    MM    MM   MM +1.3    MM
2023 08 19 11 00  MM   MM   MM    MM    MM    MM  MM 1014.6  29.7    MM    MM   MM +0.7    MM
2023 08 19 10 00  MM   MM   MM    MM    MM    MM  MM 1014.2  29.7    MM    MM   MM -0.0    MM
